time,temperatura,hora,mes,dia_del_año,temp_hora_anterior
2025-11-19 08:00:00,13.1,8,11,323,11.6
2025-11-19 09:00:00,16.0,9,11,323,13.1
2025-11-19 10:00:00,18.9,10,11,323,16.0
2025-11-19 11:00:00,21.4,11,11,323,18.9
2025-11-19 12:00:00,23.5,12,11,323,21.4
2025-11-19 13:00:00,24.8,13,11,323,23.5
2025-11-19 14:00:00,25.4,14,11,323,24.8
2025-11-19 15:00:00,25.7,15,11,323,25.4
2025-11-19 16:00:00,25.7,16,11,323,25.7
2025-11-19 17:00:00,24.7,17,11,323,25.7
2025-11-19 18:00:00,23.1,18,11,323,24.7
2025-11-19 19:00:00,21.5,19,11,323,23.1
2025-11-19 20:00:00,19.4,20,11,323,21.5
2025-11-19 21:00:00,18.0,21,11,323,19.4
2025-11-19 22:00:00,17.0,22,11,323,18.0
2025-11-19 23:00:00,16.5,23,11,323,17.0
2025-11-20 00:00:00,16.1,0,11,324,16.5
2025-11-20 01:00:00,15.2,1,11,324,16.1
2025-11-20 02:00:00,14.2,2,11,324,15.2
2025-11-20 03:00:00,13.3,3,11,324,14.2
2025-11-20 04:00:00,12.5,4,11,324,13.3
2025-11-20 05:00:00,12.1,5,11,324,12.5
2025-11-20 06:00:00,11.2,6,11,324,12.1
2025-11-20 07:00:00,10.6,7,11,324,11.2
2025-11-20 08:00:00,10.8,8,11,324,10.6
2025-11-20 09:00:00,12.6,9,11,324,10.8
2025-11-20 10:00:00,15.8,10,11,324,12.6
2025-11-20 11:00:00,18.8,11,11,324,15.8
2025-11-20 12:00:00,21.0,12,11,324,18.8
2025-11-20 13:00:00,23.2,13,11,324,21.0
2025-11-20 14:00:00,24.5,14,11,324,23.2
2025-11-20 15:00:00,25.0,15,11,324,24.5
2025-11-20 16:00:00,24.8,16,11,324,25.0
2025-11-20 17:00:00,23.6,17,11,324,24.8
2025-11-20 18:00:00,23.0,18,11,324,23.6
2025-11-20 19:00:00,22.3,19,11,324,23.0
2025-11-20 20:00:00,20.8,20,11,324,22.3
2025-11-20 21:00:00,19.3,21,11,324,20.8
2025-11-20 22:00:00,18.5,22,11,324,19.3
2025-11-20 23:00:00,17.7,23,11,324,18.5
2025-11-21 00:00:00,16.1,0,11,325,17.7
2025-11-21 01:00:00,15.8,1,11,325,16.1
2025-11-21 02:00:00,14.8,2,11,325,15.8
2025-11-21 03:00:00,14.1,3,11,325,14.8
2025-11-21 04:00:00,13.4,4,11,325,14.1
2025-11-21 05:00:00,12.8,5,11,325,13.4
2025-11-21 06:00:00,11.9,6,11,325,12.8
2025-11-21 07:00:00,11.6,7,11,325,11.9
2025-11-21 08:00:00,12.9,8,11,325,11.6
2025-11-21 09:00:00,16.0,9,11,325,12.9
2025-11-21 10:00:00,18.9,10,11,325,16.0
2025-11-21 11:00:00,21.2,11,11,325,18.9
2025-11-21 12:00:00,22.8,12,11,325,21.2
2025-11-21 13:00:00,24.2,13,11,325,22.8
2025-11-21 14:00:00,25.1,14,11,325,24.2
2025-11-21 15:00:00,25.5,15,11,325,25.1
2025-11-21 16:00:00,25.5,16,11,325,25.5
2025-11-21 17:00:00,25.3,17,11,325,25.5
2025-11-21 18:00:00,23.5,18,11,325,25.3
2025-11-21 19:00:00,22.0,19,11,325,23.5
2025-11-21 20:00:00,20.2,20,11,325,22.0
2025-11-21 21:00:00,19.5,21,11,325,20.2
2025-11-21 22:00:00,18.5,22,11,325,19.5
2025-11-21 23:00:00,17.6,23,11,325,18.5
2025-11-22 00:00:00,16.5,0,11,326,17.6
2025-11-22 01:00:00,15.7,1,11,326,16.5
2025-11-22 02:00:00,15.0,2,11,326,15.7
2025-11-22 03:00:00,14.4,3,11,326,15.0
2025-11-22 04:00:00,13.6,4,11,326,14.4
2025-11-22 05:00:00,12.8,5,11,326,13.6
2025-11-22 06:00:00,11.5,6,11,326,12.8
2025-11-22 07:00:00,11.1,7,11,326,11.5
2025-11-22 08:00:00,12.1,8,11,326,11.1
2025-11-22 09:00:00,14.6,9,11,326,12.1
2025-11-22 10:00:00,17.4,10,11,326,14.6
2025-11-22 11:00:00,19.9,11,11,326,17.4
2025-11-22 12:00:00,21.7,12,11,326,19.9
2025-11-22 13:00:00,23.4,13,11,326,21.7
2025-11-22 14:00:00,24.0,14,11,326,23.4
2025-11-22 15:00:00,24.1,15,11,326,24.0
2025-11-22 16:00:00,24.2,16,11,326,24.1
2025-11-22 17:00:00,23.1,17,11,326,24.2
2025-11-22 18:00:00,20.8,18,11,326,23.1
2025-11-22 19:00:00,19.0,19,11,326,20.8
2025-11-22 20:00:00,17.5,20,11,326,19.0
2025-11-22 21:00:00,16.8,21,11,326,17.5
2025-11-22 22:00:00,16.1,22,11,326,16.8
2025-11-22 23:00:00,15.2,23,11,326,16.1
2025-11-23 00:00:00,14.1,0,11,327,15.2
2025-11-23 01:00:00,13.3,1,11,327,14.1
2025-11-23 02:00:00,12.8,2,11,327,13.3
2025-11-23 03:00:00,12.6,3,11,327,12.8
2025-11-23 04:00:00,12.6,4,11,327,12.6
2025-11-23 05:00:00,12.6,5,11,327,12.6
2025-11-23 06:00:00,12.1,6,11,327,12.6
2025-11-23 07:00:00,11.9,7,11,327,12.1
2025-11-23 08:00:00,12.4,8,11,327,11.9
2025-11-23 09:00:00,13.6,9,11,327,12.4
2025-11-23 10:00:00,15.6,10,11,327,13.6
2025-11-23 11:00:00,18.0,11,11,327,15.6
2025-11-23 12:00:00,20.0,12,11,327,18.0
2025-11-23 13:00:00,21.6,13,11,327,20.0
2025-11-23 14:00:00,22.7,14,11,327,21.6
2025-11-23 15:00:00,23.1,15,11,327,22.7
2025-11-23 16:00:00,23.1,16,11,327,23.1
2025-11-23 17:00:00,22.5,17,11,327,23.1
2025-11-23 18:00:00,21.7,18,11,327,22.5
2025-11-23 19:00:00,20.5,19,11,327,21.7
2025-11-23 20:00:00,18.4,20,11,327,20.5
2025-11-23 21:00:00,17.4,21,11,327,18.4
2025-11-23 22:00:00,16.6,22,11,327,17.4
2025-11-23 23:00:00,16.2,23,11,327,16.6
2025-11-24 00:00:00,15.6,0,11,328,16.2
2025-11-24 01:00:00,14.9,1,11,328,15.6
2025-11-24 02:00:00,13.9,2,11,328,14.9
2025-11-24 03:00:00,13.1,3,11,328,13.9
2025-11-24 04:00:00,12.1,4,11,328,13.1
2025-11-24 05:00:00,11.4,5,11,328,12.1
2025-11-24 06:00:00,10.3,6,11,328,11.4
2025-11-24 07:00:00,9.8,7,11,328,10.3
2025-11-24 08:00:00,10.3,8,11,328,9.8
2025-11-24 09:00:00,13.0,9,11,328,10.3
2025-11-24 10:00:00,16.2,10,11,328,13.0
2025-11-24 11:00:00,18.9,11,11,328,16.2
2025-11-24 12:00:00,20.2,12,11,328,18.9
2025-11-24 13:00:00,22.4,13,11,328,20.2
2025-11-24 14:00:00,23.4,14,11,328,22.4
2025-11-24 15:00:00,24.0,15,11,328,23.4
2025-11-24 16:00:00,24.3,16,11,328,24.0
2025-11-24 17:00:00,23.8,17,11,328,24.3
2025-11-24 18:00:00,22.8,18,11,328,23.8
2025-11-24 19:00:00,22.1,19,11,328,22.8
2025-11-24 20:00:00,20.9,20,11,328,22.1
2025-11-24 21:00:00,19.5,21,11,328,20.9
2025-11-24 22:00:00,18.3,22,11,328,19.5
2025-11-24 23:00:00,17.4,23,11,328,18.3
2025-11-25 00:00:00,15.9,0,11,329,17.4
2025-11-25 01:00:00,15.4,1,11,329,15.9
2025-11-25 02:00:00,14.4,2,11,329,15.4
2025-11-25 03:00:00,13.8,3,11,329,14.4
2025-11-25 04:00:00,13.0,4,11,329,13.8
2025-11-25 05:00:00,12.3,5,11,329,13.0
2025-11-25 06:00:00,11.1,6,11,329,12.3
2025-11-25 07:00:00,10.8,7,11,329,11.1
2025-11-25 08:00:00,11.7,8,11,329,10.8
2025-11-25 09:00:00,14.3,9,11,329,11.7
2025-11-25 10:00:00,17.1,10,11,329,14.3
2025-11-25 11:00:00,19.6,11,11,329,17.1
2025-11-25 12:00:00,21.1,12,11,329,19.6
2025-11-25 13:00:00,22.5,13,11,329,21.1
2025-11-25 14:00:00,23.5,14,11,329,22.5
2025-11-25 15:00:00,23.9,15,11,329,23.5
2025-11-25 16:00:00,23.4,16,11,329,23.9
2025-11-25 17:00:00,22.9,17,11,329,23.4
2025-11-25 18:00:00,21.9,18,11,329,22.9
2025-11-25 19:00:00,20.7,19,11,329,21.9
2025-11-25 20:00:00,19.9,20,11,329,20.7
2025-11-25 21:00:00,19.4,21,11,329,19.9
2025-11-25 22:00:00,18.1,22,11,329,19.4
2025-11-25 23:00:00,16.5,23,11,329,18.1
2025-11-26 00:00:00,15.8,0,11,330,16.5
2025-11-26 01:00:00,15.4,1,11,330,15.8
2025-11-26 02:00:00,14.6,2,11,330,15.4
2025-11-26 03:00:00,13.8,3,11,330,14.6
2025-11-26 04:00:00,13.2,4,11,330,13.8
2025-11-26 05:00:00,12.6,5,11,330,13.2
2025-11-26 06:00:00,11.8,6,11,330,12.6
2025-11-26 07:00:00,11.4,7,11,330,11.8
2025-11-26 08:00:00,11.9,8,11,330,11.4
2025-11-26 09:00:00,14.0,9,11,330,11.9
2025-11-26 10:00:00,16.4,10,11,330,14.0
2025-11-26 11:00:00,19.0,11,11,330,16.4
2025-11-26 12:00:00,20.9,12,11,330,19.0
2025-11-26 13:00:00,21.9,13,11,330,20.9
2025-11-26 14:00:00,22.1,14,11,330,21.9
2025-11-26 15:00:00,22.8,15,11,330,22.1
2025-11-26 16:00:00,22.5,16,11,330,22.8
2025-11-26 17:00:00,21.2,17,11,330,22.5
2025-11-26 18:00:00,18.1,18,11,330,21.2
2025-11-26 19:00:00,14.6,19,11,330,18.1
2025-11-26 20:00:00,14.3,20,11,330,14.6
2025-11-26 21:00:00,13.4,21,11,330,14.3
2025-11-26 22:00:00,13.5,22,11,330,13.4
2025-11-26 23:00:00,13.2,23,11,330,13.5
2025-11-27 00:00:00,12.9,0,11,331,13.2
2025-11-27 01:00:00,12.6,1,11,331,12.9
2025-11-27 02:00:00,12.3,2,11,331,12.6
2025-11-27 03:00:00,12.2,3,11,331,12.3
2025-11-27 04:00:00,12.2,4,11,331,12.2
2025-11-27 05:00:00,12.2,5,11,331,12.2
2025-11-27 06:00:00,11.8,6,11,331,12.2
2025-11-27 07:00:00,11.8,7,11,331,11.8
2025-11-27 08:00:00,12.6,8,11,331,11.8
2025-11-27 09:00:00,13.4,9,11,331,12.6
2025-11-27 10:00:00,14.9,10,11,331,13.4
2025-11-27 11:00:00,16.3,11,11,331,14.9
2025-11-27 12:00:00,17.7,12,11,331,16.3
2025-11-27 13:00:00,19.0,13,11,331,17.7
2025-11-27 14:00:00,19.5,14,11,331,19.0
2025-11-27 15:00:00,19.9,15,11,331,19.5
2025-11-27 16:00:00,19.0,16,11,331,19.9
2025-11-27 17:00:00,18.0,17,11,331,19.0
2025-11-27 18:00:00,15.8,18,11,331,18.0
2025-11-27 19:00:00,14.6,19,11,331,15.8
2025-11-27 20:00:00,14.4,20,11,331,14.6
2025-11-27 21:00:00,13.7,21,11,331,14.4
2025-11-27 22:00:00,12.8,22,11,331,13.7
2025-11-27 23:00:00,12.1,23,11,331,12.8
2025-11-28 00:00:00,11.8,0,11,332,12.1
2025-11-28 01:00:00,11.7,1,11,332,11.8
2025-11-28 02:00:00,11.6,2,11,332,11.7
2025-11-28 03:00:00,11.4,3,11,332,11.6
2025-11-28 04:00:00,11.4,4,11,332,11.4
2025-11-28 05:00:00,10.7,5,11,332,11.4
2025-11-28 06:00:00,9.9,6,11,332,10.7
2025-11-28 07:00:00,9.8,7,11,332,9.9
2025-11-28 08:00:00,10.5,8,11,332,9.8
2025-11-28 09:00:00,12.2,9,11,332,10.5
2025-11-28 10:00:00,13.9,10,11,332,12.2
2025-11-28 11:00:00,14.9,11,11,332,13.9
2025-11-28 12:00:00,15.5,12,11,332,14.9
2025-11-28 13:00:00,17.0,13,11,332,15.5
2025-11-28 14:00:00,17.8,14,11,332,17.0
2025-11-28 15:00:00,18.6,15,11,332,17.8
2025-11-28 16:00:00,18.6,16,11,332,18.6
2025-11-28 17:00:00,18.0,17,11,332,18.6
2025-11-28 18:00:00,16.2,18,11,332,18.0
2025-11-28 19:00:00,15.4,19,11,332,16.2
2025-11-28 20:00:00,14.2,20,11,332,15.4
2025-11-28 21:00:00,13.1,21,11,332,14.2
2025-11-28 22:00:00,12.3,22,11,332,13.1
2025-11-28 23:00:00,11.7,23,11,332,12.3
2025-11-29 00:00:00,11.1,0,11,333,11.7
2025-11-29 01:00:00,10.5,1,11,333,11.1
2025-11-29 02:00:00,9.6,2,11,333,10.5
2025-11-29 03:00:00,9.4,3,11,333,9.6
2025-11-29 04:00:00,9.2,4,11,333,9.4
2025-11-29 05:00:00,9.2,5,11,333,9.2
2025-11-29 06:00:00,8.6,6,11,333,9.2
2025-11-29 07:00:00,8.6,7,11,333,8.6
2025-11-29 08:00:00,8.4,8,11,333,8.6
2025-11-29 09:00:00,9.2,9,11,333,8.4
2025-11-29 10:00:00,12.3,10,11,333,9.2
2025-11-29 11:00:00,14.8,11,11,333,12.3
2025-11-29 12:00:00,17.3,12,11,333,14.8
2025-11-29 13:00:00,18.5,13,11,333,17.3
2025-11-29 14:00:00,19.5,14,11,333,18.5
2025-11-29 15:00:00,19.5,15,11,333,19.5
2025-11-29 16:00:00,18.8,16,11,333,19.5
2025-11-29 17:00:00,18.4,17,11,333,18.8
2025-11-29 18:00:00,16.8,18,11,333,18.4
2025-11-29 19:00:00,15.9,19,11,333,16.8
2025-11-29 20:00:00,14.4,20,11,333,15.9
2025-11-29 21:00:00,13.6,21,11,333,14.4
2025-11-29 22:00:00,12.6,22,11,333,13.6
2025-11-29 23:00:00,11.8,23,11,333,12.6
2025-11-30 00:00:00,11.1,0,11,334,11.8
2025-11-30 01:00:00,10.7,1,11,334,11.1
2025-11-30 02:00:00,10.1,2,11,334,10.7
2025-11-30 03:00:00,9.6,3,11,334,10.1
2025-11-30 04:00:00,9.4,4,11,334,9.6
2025-11-30 05:00:00,9.4,5,11,334,9.4
2025-11-30 06:00:00,8.4,6,11,334,9.4
2025-11-30 07:00:00,8.9,7,11,334,8.4
2025-11-30 08:00:00,9.8,8,11,334,8.9
2025-11-30 09:00:00,12.0,9,11,334,9.8
2025-11-30 10:00:00,14.4,10,11,334,12.0
2025-11-30 11:00:00,16.8,11,11,334,14.4
2025-11-30 12:00:00,18.8,12,11,334,16.8
2025-11-30 13:00:00,19.8,13,11,334,18.8
2025-11-30 14:00:00,20.0,14,11,334,19.8
2025-11-30 15:00:00,19.9,15,11,334,20.0
2025-11-30 16:00:00,20.0,16,11,334,19.9
2025-11-30 17:00:00,19.5,17,11,334,20.0
2025-11-30 18:00:00,18.1,18,11,334,19.5
2025-11-30 19:00:00,18.0,19,11,334,18.1
2025-11-30 20:00:00,17.3,20,11,334,18.0
2025-11-30 21:00:00,15.9,21,11,334,17.3
2025-11-30 22:00:00,14.8,22,11,334,15.9
2025-11-30 23:00:00,14.1,23,11,334,14.8
2025-12-01 00:00:00,12.9,0,12,335,14.1
2025-12-01 01:00:00,12.4,1,12,335,12.9
2025-12-01 02:00:00,11.6,2,12,335,12.4
2025-12-01 03:00:00,10.9,3,12,335,11.6
2025-12-01 04:00:00,10.6,4,12,335,10.9
2025-12-01 05:00:00,10.1,5,12,335,10.6
2025-12-01 06:00:00,9.4,6,12,335,10.1
2025-12-01 07:00:00,9.1,7,12,335,9.4
2025-12-01 08:00:00,9.4,8,12,335,9.1
2025-12-01 09:00:00,11.3,9,12,335,9.4
2025-12-01 10:00:00,13.7,10,12,335,11.3
2025-12-01 11:00:00,16.1,11,12,335,13.7
2025-12-01 12:00:00,18.2,12,12,335,16.1
2025-12-01 13:00:00,19.8,13,12,335,18.2
2025-12-01 14:00:00,20.8,14,12,335,19.8
2025-12-01 15:00:00,20.9,15,12,335,20.8
2025-12-01 16:00:00,20.6,16,12,335,20.9
2025-12-01 17:00:00,20.0,17,12,335,20.6
2025-12-01 18:00:00,18.6,18,12,335,20.0
2025-12-01 19:00:00,18.2,19,12,335,18.6
2025-12-01 20:00:00,17.8,20,12,335,18.2
2025-12-01 21:00:00,16.6,21,12,335,17.8
2025-12-01 22:00:00,15.8,22,12,335,16.6
2025-12-01 23:00:00,14.9,23,12,335,15.8
2025-12-02 00:00:00,13.6,0,12,336,14.9
2025-12-02 01:00:00,13.3,1,12,336,13.6
2025-12-02 02:00:00,13.1,2,12,336,13.3
2025-12-02 03:00:00,12.7,3,12,336,13.1
2025-12-02 04:00:00,12.4,4,12,336,12.7
2025-12-02 05:00:00,11.9,5,12,336,12.4
2025-12-02 06:00:00,11.6,6,12,336,11.9
2025-12-02 07:00:00,11.4,7,12,336,11.6
2025-12-02 08:00:00,12.1,8,12,336,11.4
2025-12-02 09:00:00,14.9,9,12,336,12.1
2025-12-02 10:00:00,17.0,10,12,336,14.9
2025-12-02 11:00:00,18.9,11,12,336,17.0
2025-12-02 12:00:00,20.4,12,12,336,18.9
2025-12-02 13:00:00,21.2,13,12,336,20.4
2025-12-02 14:00:00,22.0,14,12,336,21.2
2025-12-02 15:00:00,22.4,15,12,336,22.0
2025-12-02 16:00:00,22.1,16,12,336,22.4
2025-12-02 17:00:00,21.2,17,12,336,22.1
2025-12-02 18:00:00,19.0,18,12,336,21.2
2025-12-02 19:00:00,19.2,19,12,336,19.0
2025-12-02 20:00:00,18.1,20,12,336,19.2
2025-12-02 21:00:00,16.7,21,12,336,18.1
2025-12-02 22:00:00,16.0,22,12,336,16.7
2025-12-02 23:00:00,15.1,23,12,336,16.0
2025-12-03 00:00:00,13.8,0,12,337,15.1
2025-12-03 01:00:00,13.1,1,12,337,13.8
2025-12-03 02:00:00,12.1,2,12,337,13.1
2025-12-03 03:00:00,11.2,3,12,337,12.1
2025-12-03 04:00:00,10.8,4,12,337,11.2
2025-12-03 05:00:00,10.5,5,12,337,10.8
2025-12-03 06:00:00,9.9,6,12,337,10.5
2025-12-03 07:00:00,9.2,7,12,337,9.9
2025-12-03 08:00:00,9.8,8,12,337,9.2
2025-12-03 09:00:00,12.9,9,12,337,9.8
2025-12-03 10:00:00,15.6,10,12,337,12.9
2025-12-03 11:00:00,17.9,11,12,337,15.6
2025-12-03 12:00:00,20.0,12,12,337,17.9
2025-12-03 13:00:00,21.5,13,12,337,20.0
2025-12-03 14:00:00,22.5,14,12,337,21.5
2025-12-03 15:00:00,23.0,15,12,337,22.5
2025-12-03 16:00:00,22.9,16,12,337,23.0
2025-12-03 17:00:00,22.0,17,12,337,22.9
2025-12-03 18:00:00,21.4,18,12,337,22.0
2025-12-03 19:00:00,19.8,19,12,337,21.4
2025-12-03 20:00:00,18.8,20,12,337,19.8
2025-12-03 21:00:00,17.4,21,12,337,18.8
2025-12-03 22:00:00,16.0,22,12,337,17.4
2025-12-03 23:00:00,15.2,23,12,337,16.0
2025-12-04 00:00:00,14.7,0,12,338,15.2
2025-12-04 01:00:00,13.9,1,12,338,14.7
2025-12-04 02:00:00,13.1,2,12,338,13.9
2025-12-04 03:00:00,12.1,3,12,338,13.1
2025-12-04 04:00:00,11.4,4,12,338,12.1
2025-12-04 05:00:00,10.6,5,12,338,11.4
2025-12-04 06:00:00,9.6,6,12,338,10.6
2025-12-04 07:00:00,9.4,7,12,338,9.6
2025-12-04 08:00:00,10.4,8,12,338,9.4
2025-12-04 09:00:00,13.9,9,12,338,10.4
2025-12-04 10:00:00,16.6,10,12,338,13.9
2025-12-04 11:00:00,19.0,11,12,338,16.6
2025-12-04 12:00:00,20.7,12,12,338,19.0
2025-12-04 13:00:00,21.9,13,12,338,20.7
2025-12-04 14:00:00,22.4,14,12,338,21.9
2025-12-04 15:00:00,22.4,15,12,338,22.4
2025-12-04 16:00:00,22.5,16,12,338,22.4
2025-12-04 17:00:00,22.0,17,12,338,22.5
2025-12-04 18:00:00,21.4,18,12,338,22.0
2025-12-04 19:00:00,19.6,19,12,338,21.4
2025-12-04 20:00:00,17.2,20,12,338,19.6
2025-12-04 21:00:00,15.9,21,12,338,17.2
2025-12-04 22:00:00,15.1,22,12,338,15.9
2025-12-04 23:00:00,14.8,23,12,338,15.1
2025-12-05 00:00:00,14.3,0,12,339,14.8
2025-12-05 01:00:00,14.7,1,12,339,14.3
2025-12-05 02:00:00,14.2,2,12,339,14.7
2025-12-05 03:00:00,13.8,3,12,339,14.2
2025-12-05 04:00:00,13.4,4,12,339,13.8
2025-12-05 05:00:00,12.7,5,12,339,13.4
2025-12-05 06:00:00,11.2,6,12,339,12.7
2025-12-05 07:00:00,11.1,7,12,339,11.2
2025-12-05 08:00:00,11.8,8,12,339,11.1
2025-12-05 09:00:00,13.5,9,12,339,11.8
2025-12-05 10:00:00,15.6,10,12,339,13.5
2025-12-05 11:00:00,17.9,11,12,339,15.6
2025-12-05 12:00:00,19.6,12,12,339,17.9
2025-12-05 13:00:00,20.5,13,12,339,19.6
2025-12-05 14:00:00,21.8,14,12,339,20.5
2025-12-05 15:00:00,22.4,15,12,339,21.8
2025-12-05 16:00:00,22.2,16,12,339,22.4
2025-12-05 17:00:00,21.5,17,12,339,22.2
2025-12-05 18:00:00,19.9,18,12,339,21.5
2025-12-05 19:00:00,19.0,19,12,339,19.9
2025-12-05 20:00:00,17.7,20,12,339,19.0
2025-12-05 21:00:00,16.6,21,12,339,17.7
2025-12-05 22:00:00,15.6,22,12,339,16.6
2025-12-05 23:00:00,14.8,23,12,339,15.6
2025-12-06 00:00:00,13.9,0,12,340,14.8
2025-12-06 01:00:00,13.7,1,12,340,13.9
2025-12-06 02:00:00,13.0,2,12,340,13.7
2025-12-06 03:00:00,12.2,3,12,340,13.0
2025-12-06 04:00:00,11.6,4,12,340,12.2
2025-12-06 05:00:00,11.0,5,12,340,11.6
2025-12-06 06:00:00,10.9,6,12,340,11.0
2025-12-06 07:00:00,10.4,7,12,340,10.9
2025-12-06 08:00:00,10.9,8,12,340,10.4
2025-12-06 09:00:00,13.4,9,12,340,10.9
2025-12-06 10:00:00,15.6,10,12,340,13.4
2025-12-06 11:00:00,17.8,11,12,340,15.6
2025-12-06 12:00:00,19.2,12,12,340,17.8
2025-12-06 13:00:00,20.8,13,12,340,19.2
2025-12-06 14:00:00,21.6,14,12,340,20.8
2025-12-06 15:00:00,21.8,15,12,340,21.6
2025-12-06 16:00:00,21.2,16,12,340,21.8
2025-12-06 17:00:00,20.8,17,12,340,21.2
2025-12-06 18:00:00,19.9,18,12,340,20.8
2025-12-06 19:00:00,19.1,19,12,340,19.9
2025-12-06 20:00:00,18.6,20,12,340,19.1
2025-12-06 21:00:00,18.0,21,12,340,18.6
2025-12-06 22:00:00,17.0,22,12,340,18.0
2025-12-06 23:00:00,15.8,23,12,340,17.0
2025-12-07 00:00:00,14.9,0,12,341,15.8
2025-12-07 01:00:00,14.1,1,12,341,14.9
2025-12-07 02:00:00,13.5,2,12,341,14.1
2025-12-07 03:00:00,12.8,3,12,341,13.5
2025-12-07 04:00:00,12.1,4,12,341,12.8
2025-12-07 05:00:00,11.6,5,12,341,12.1
2025-12-07 06:00:00,11.1,6,12,341,11.6
2025-12-07 07:00:00,10.9,7,12,341,11.1
2025-12-07 08:00:00,11.4,8,12,341,10.9
2025-12-07 09:00:00,14.4,9,12,341,11.4
2025-12-07 10:00:00,17.1,10,12,341,14.4
2025-12-07 11:00:00,19.4,11,12,341,17.1
2025-12-07 12:00:00,20.6,12,12,341,19.4
2025-12-07 13:00:00,22.5,13,12,341,20.6
2025-12-07 14:00:00,23.3,14,12,341,22.5
2025-12-07 15:00:00,23.0,15,12,341,23.3
2025-12-07 16:00:00,22.7,16,12,341,23.0
2025-12-07 17:00:00,22.0,17,12,341,22.7
2025-12-07 18:00:00,19.9,18,12,341,22.0
2025-12-07 19:00:00,19.0,19,12,341,19.9
2025-12-07 20:00:00,18.4,20,12,341,19.0
2025-12-07 21:00:00,17.6,21,12,341,18.4
2025-12-07 22:00:00,16.5,22,12,341,17.6
2025-12-07 23:00:00,15.7,23,12,341,16.5
2025-12-08 00:00:00,15.4,0,12,342,15.7
2025-12-08 01:00:00,14.9,1,12,342,15.4
2025-12-08 02:00:00,13.6,2,12,342,14.9
2025-12-08 03:00:00,13.8,3,12,342,13.6
2025-12-08 04:00:00,13.3,4,12,342,13.8
2025-12-08 05:00:00,12.8,5,12,342,13.3
2025-12-08 06:00:00,13.2,6,12,342,12.8
2025-12-08 07:00:00,13.3,7,12,342,13.2
2025-12-08 08:00:00,13.4,8,12,342,13.3
2025-12-08 09:00:00,14.2,9,12,342,13.4
2025-12-08 10:00:00,16.4,10,12,342,14.2
2025-12-08 11:00:00,17.6,11,12,342,16.4
2025-12-08 12:00:00,17.6,12,12,342,17.6
2025-12-08 13:00:00,19.0,13,12,342,17.6
2025-12-08 14:00:00,19.9,14,12,342,19.0
2025-12-08 15:00:00,20.6,15,12,342,19.9
2025-12-08 16:00:00,20.5,16,12,342,20.6
2025-12-08 17:00:00,20.0,17,12,342,20.5
2025-12-08 18:00:00,18.5,18,12,342,20.0
2025-12-08 19:00:00,17.8,19,12,342,18.5
2025-12-08 20:00:00,15.4,20,12,342,17.8
2025-12-08 21:00:00,12.8,21,12,342,15.4
2025-12-08 22:00:00,11.5,22,12,342,12.8
2025-12-08 23:00:00,10.9,23,12,342,11.5
2025-12-09 00:00:00,11.0,0,12,343,10.9
2025-12-09 01:00:00,10.9,1,12,343,11.0
2025-12-09 02:00:00,10.5,2,12,343,10.9
2025-12-09 03:00:00,10.3,3,12,343,10.5
2025-12-09 04:00:00,10.1,4,12,343,10.3
2025-12-09 05:00:00,9.6,5,12,343,10.1
2025-12-09 06:00:00,10.6,6,12,343,9.6
2025-12-09 07:00:00,10.6,7,12,343,10.6
2025-12-09 08:00:00,10.9,8,12,343,10.6
2025-12-09 09:00:00,12.3,9,12,343,10.9
2025-12-09 10:00:00,14.6,10,12,343,12.3
2025-12-09 11:00:00,17.1,11,12,343,14.6
2025-12-09 12:00:00,19.2,12,12,343,17.1
2025-12-09 13:00:00,20.9,13,12,343,19.2
2025-12-09 14:00:00,21.5,14,12,343,20.9
2025-12-09 15:00:00,19.4,15,12,343,21.5
2025-12-09 16:00:00,18.8,16,12,343,19.4
2025-12-09 17:00:00,19.2,17,12,343,18.8
2025-12-09 18:00:00,19.5,18,12,343,19.2
2025-12-09 19:00:00,18.4,19,12,343,19.5
2025-12-09 20:00:00,16.5,20,12,343,18.4
2025-12-09 21:00:00,15.6,21,12,343,16.5
2025-12-09 22:00:00,14.9,22,12,343,15.6
2025-12-09 23:00:00,14.5,23,12,343,14.9
2025-12-10 00:00:00,14.1,0,12,344,14.5
2025-12-10 01:00:00,14.1,1,12,344,14.1
2025-12-10 02:00:00,13.6,2,12,344,14.1
2025-12-10 03:00:00,12.9,3,12,344,13.6
2025-12-10 04:00:00,12.1,4,12,344,12.9
2025-12-10 05:00:00,11.4,5,12,344,12.1
2025-12-10 06:00:00,9.6,6,12,344,11.4
2025-12-10 07:00:00,9.0,7,12,344,9.6
2025-12-10 08:00:00,9.6,8,12,344,9.0
2025-12-10 09:00:00,12.1,9,12,344,9.6
2025-12-10 10:00:00,15.4,10,12,344,12.1
2025-12-10 11:00:00,18.1,11,12,344,15.4
2025-12-10 12:00:00,20.2,12,12,344,18.1
2025-12-10 13:00:00,22.0,13,12,344,20.2
2025-12-10 14:00:00,22.5,14,12,344,22.0
2025-12-10 15:00:00,22.9,15,12,344,22.5
2025-12-10 16:00:00,21.0,16,12,344,22.9
2025-12-10 17:00:00,17.8,17,12,344,21.0
2025-12-10 18:00:00,14.5,18,12,344,17.8
2025-12-10 19:00:00,13.9,19,12,344,14.5
2025-12-10 20:00:00,14.4,20,12,344,13.9
